studentID	moduleID	grade_points	timestamp
502	27	10.0	1.0
502	47	12.0	9.0
502	44	12.0	5.0
502	26	18.0	1.0
502	770	16.0	9.0
502	318	0.0	5.0
502	42	8.0	9.0
502	46	12.0	9.0
502	49	10.0	9.0
502	0	14.0	2.0
503	24	20.0	6.0
503	5	16.0	10.0
503	584	0.0	10.0
503	209	18.0	14.0
503	12	16.0	5.0
503	0	16.0	1.0
503	10	14.0	2.0
503	2	14.0	2.0
503	26	20.0	2.0
503	16	18.0	1.0
503	27	12.0	2.0
503	3	0.0	5.0
503	430	0.0	1.0
503	7	10.0	10.0
503	60	0.0	2.0
503	564	0.0	14.0
503	368	20.0	14.0
503	35	18.0	10.0
503	30	20.0	1.0
503	1	16.0	5.0
503	11	0.0	6.0
503	218	14.0	6.0
503	212	0.0	1.0
503	966	0.0	6.0
503	25	16.0	6.0
503	500	0.0	5.0
503	546	16.0	5.0
503	396	18.0	10.0
503	371	14.0	14.0
504	64	14.0	5.0
504	11	18.0	5.0
504	155	20.0	9.0
504	10	16.0	5.0
504	29	16.0	10.0
504	16	16.0	2.0
504	1242	0.0	9.0
504	990	0.0	6.0
504	7	16.0	9.0
504	216	0.0	2.0
504	3	16.0	2.0
504	27	16.0	1.0
504	15	16.0	1.0
504	108	20.0	1.0
504	30	18.0	2.0
504	83	16.0	10.0
504	2	0.0	1.0
504	47	16.0	10.0
504	353	12.0	10.0
504	220	16.0	6.0
504	57	16.0	9.0
504	44	16.0	6.0
504	116	16.0	14.0
504	105	18.0	10.0
504	111	16.0	14.0
504	12	18.0	2.0
504	26	0.0	1.0
504	23	36.0	14.0
504	45	16.0	9.0
504	56	18.0	6.0
504	43	0.0	5.0
504	51	18.0	6.0
504	25	16.0	5.0
505	1029	0.0	17.0
505	1	18.0	5.0
505	1264	0.0	18.0
505	1265	0.0	17.0
505	25	18.0	10.0
505	278	18.0	10.0
505	24	16.0	9.0
505	604	20.0	9.0
505	624	16.0	17.0
505	3	0.0	14.0
505	11	0.0	5.0
505	7	18.0	9.0
505	622	0.0	10.0
505	2	0.0	2.0
505	131	0.0	14.0
505	215	16.0	5.0
505	351	20.0	17.0
505	12	0.0	5.0
505	1266	16.0	18.0
505	2	0.0	5.0
505	1267	18.0	2.0
505	627	0.0	14.0
505	23	40.0	14.0
505	631	0.0	14.0
505	630	20.0	14.0
505	26	18.0	1.0
505	616	20.0	10.0
505	10	14.0	1.0
505	16	16.0	1.0
505	608	16.0	9.0
505	408	16.0	17.0
505	428	60.0	18.0
505	15	20.0	1.0
505	226	20.0	9.0
505	1268	18.0	18.0
505	1269	16.0	5.0
505	27	16.0	2.0
505	368	16.0	10.0
505	621	18.0	18.0
505	0	20.0	1.0
505	1270	18.0	2.0
505	807	16.0	2.0
505	582	18.0	18.0
506	547	20.0	9.0
506	30	0.0	1.0
506	3	14.0	5.0
506	402	0.0	2.0
506	1	0.0	6.0
506	226	14.0	10.0
506	194	18.0	6.0
506	182	16.0	10.0
506	1014	0.0	5.0
506	184	18.0	9.0
506	160	16.0	14.0
506	35	12.0	9.0
506	15	0.0	1.0
506	353	20.0	10.0
506	0	0.0	1.0
506	16	0.0	1.0
506	7	14.0	9.0
506	26	14.0	2.0
506	11	0.0	6.0
506	23	0.0	10.0
506	218	16.0	14.0
506	2	14.0	2.0
506	153	18.0	6.0
506	433	14.0	10.0
506	363	12.0	14.0
506	27	0.0	2.0
506	1088	14.0	1.0
506	362	14.0	14.0
506	178	16.0	9.0
506	25	14.0	6.0
506	10	0.0	2.0
506	24	14.0	5.0
506	159	16.0	14.0
506	12	14.0	5.0
506	158	18.0	5.0
507	1050	18.0	2.0
507	91	9.0	2.0
507	97	8.0	2.0
507	101	8.0	5.0
507	86	12.0	6.0
507	1049	20.0	1.0
507	309	14.0	6.0
507	1158	10.0	6.0
507	96	10.0	2.0
507	98	8.0	1.0
507	1271	18.0	5.0
507	312	6.0	5.0
507	87	12.0	1.0
507	1051	16.0	2.0
507	92	18.0	5.0
508	10	16.0	2.0
508	12	0.0	5.0
508	24	18.0	9.0
508	1272	20.0	2.0
508	2	18.0	2.0
508	3	12.0	5.0
508	23	40.0	10.0
508	114	0.0	14.0
508	25	16.0	5.0
508	39	18.0	14.0
508	317	0.0	5.0
508	15	0.0	1.0
508	85	0.0	10.0
508	1041	16.0	9.0
508	881	0.0	9.0
508	969	0.0	1.0
508	1	0.0	9.0
508	465	20.0	14.0
508	26	12.0	2.0
508	172	16.0	14.0
508	35	16.0	10.0
508	0	14.0	1.0
508	16	20.0	1.0
508	27	14.0	2.0
508	29	16.0	9.0
508	83	12.0	10.0
508	7	14.0	9.0
508	30	14.0	1.0
508	740	12.0	5.0
509	219	8.0	2.0
509	90	14.0	1.0
509	1204	14.0	5.0
509	86	18.0	1.0
509	932	18.0	2.0
509	98	6.0	2.0
509	1273	16.0	2.0
509	309	16.0	2.0
509	96	10.0	2.0
509	97	18.0	1.0
509	95	20.0	2.0
509	87	16.0	1.0
509	764	14.0	5.0
509	94	12.0	5.0
509	91	7.0	2.0
509	89	8.0	2.0
509	101	18.0	1.0
509	1022	14.0	5.0
509	387	20.0	2.0
510	81	16.0	14.0
510	30	16.0	2.0
510	1274	0.0	14.0
510	14	14.0	9.0
510	171	0.0	5.0
510	0	16.0	2.0
510	7	0.0	6.0
510	75	20.0	9.0
510	177	14.0	9.0
510	373	0.0	1.0
510	112	20.0	14.0
510	35	18.0	9.0
510	3	0.0	6.0
510	1	0.0	6.0
510	2	0.0	1.0
510	12	0.0	5.0
510	25	18.0	5.0
510	15	0.0	2.0
510	24	16.0	5.0
510	10	0.0	1.0
510	327	0.0	2.0
510	27	12.0	1.0
510	396	12.0	6.0
510	26	18.0	1.0
510	11	0.0	5.0
510	415	20.0	6.0
510	248	20.0	9.0
510	40	14.0	14.0
511	12	14.0	5.0
511	80	12.0	9.0
511	131	0.0	9.0
511	346	10.0	10.0
511	27	14.0	2.0
511	201	0.0	6.0
511	0	8.0	1.0
511	3	10.0	5.0
511	155	14.0	9.0
511	33	14.0	5.0
511	2	10.0	2.0
511	353	14.0	9.0
511	70	12.0	10.0
511	151	0.0	1.0
511	26	10.0	2.0
511	48	0.0	2.0
511	10	0.0	2.0
511	7	10.0	6.0
511	1	10.0	5.0
511	16	10.0	1.0
511	15	12.0	1.0
511	30	14.0	1.0
511	5	14.0	10.0
511	11	0.0	5.0
511	1151	0.0	6.0
511	25	12.0	6.0
511	69	12.0	10.0
511	24	16.0	6.0
511	567	12.0	10.0
511	68	18.0	9.0
512	35	12.0	10.0
512	75	14.0	9.0
512	26	10.0	1.0
512	24	18.0	5.0
512	11	0.0	5.0
512	151	0.0	5.0
512	740	14.0	9.0
512	2	0.0	1.0
512	215	14.0	9.0
512	0	0.0	2.0
512	1	0.0	6.0
512	15	14.0	2.0
512	10	16.0	1.0
512	16	20.0	2.0
512	495	12.0	10.0
512	25	0.0	5.0
512	202	18.0	2.0
512	50	12.0	9.0
512	7	16.0	6.0
512	30	18.0	2.0
512	375	12.0	9.0
512	14	14.0	10.0
512	467	0.0	1.0
512	3	20.0	6.0
512	396	10.0	10.0
512	5	18.0	6.0
512	12	16.0	5.0
512	29	14.0	6.0
512	27	0.0	1.0
512	481	12.0	10.0
512	23	0.0	10.0
513	981	18.0	6.0
513	596	0.0	6.0
513	10	0.0	2.0
513	469	20.0	17.0
513	30	16.0	1.0
513	16	0.0	1.0
513	2	0.0	2.0
513	23	40.0	17.0
513	26	14.0	2.0
513	3	14.0	6.0
513	1028	16.0	1.0
513	1	0.0	5.0
513	966	18.0	2.0
513	572	18.0	10.0
513	194	12.0	17.0
513	131	20.0	5.0
513	12	0.0	5.0
513	7	14.0	6.0
513	0	0.0	1.0
513	27	14.0	2.0
513	461	18.0	5.0
513	436	0.0	17.0
513	24	16.0	6.0
513	184	14.0	10.0
513	25	14.0	5.0
513	15	0.0	1.0
513	11	0.0	5.0
513	590	20.0	17.0
513	158	16.0	10.0
513	588	16.0	6.0
513	1131	16.0	17.0
513	433	16.0	10.0
513	766	12.0	10.0
514	1275	16.0	14.0
514	3	12.0	2.0
514	1276	16.0	14.0
514	564	0.0	9.0
514	1277	0.0	14.0
514	435	18.0	5.0
514	1278	0.0	5.0
514	1278	16.0	6.0
514	26	0.0	1.0
514	16	0.0	2.0
514	57	18.0	9.0
514	72	18.0	14.0
514	760	0.0	9.0
514	45	12.0	9.0
514	30	16.0	2.0
514	1279	0.0	14.0
514	1280	0.0	2.0
514	51	16.0	6.0
514	817	16.0	6.0
514	1033	16.0	1.0
514	27	14.0	1.0
514	44	14.0	6.0
514	2	0.0	1.0
514	15	0.0	1.0
514	12	0.0	2.0
514	409	20.0	14.0
514	64	16.0	5.0
514	43	0.0	5.0
514	1281	0.0	2.0
514	10	0.0	5.0
514	25	16.0	5.0
514	105	14.0	9.0
514	56	16.0	6.0
515	56	16.0	6.0
515	30	0.0	2.0
515	107	12.0	14.0
515	219	20.0	6.0
515	12	0.0	2.0
515	47	16.0	9.0
515	467	18.0	5.0
515	105	18.0	9.0
515	43	16.0	2.0
515	7	0.0	9.0
515	164	14.0	2.0
515	25	16.0	5.0
515	39	16.0	14.0
515	19	0.0	14.0
515	1054	0.0	1.0
515	154	16.0	6.0
515	26	0.0	1.0
515	15	16.0	1.0
515	10	0.0	5.0
515	225	0.0	9.0
515	447	14.0	14.0
515	23	36.0	14.0
515	27	0.0	1.0
515	44	14.0	6.0
515	60	0.0	9.0
515	16	0.0	2.0
515	2	16.0	1.0
515	3	14.0	5.0
515	51	14.0	6.0
515	11	12.0	5.0
515	110	20.0	14.0
516	92	14.0	2.0
516	96	5.0	2.0
516	97	16.0	1.0
516	763	14.0	5.0
516	91	5.0	2.0
516	307	14.0	2.0
516	1204	14.0	5.0
516	87	12.0	1.0
516	98	7.0	2.0
516	1032	16.0	5.0
516	89	7.0	2.0
516	384	0.0	1.0
516	309	12.0	2.0
516	1114	12.0	2.0
516	387	20.0	2.0
516	95	14.0	2.0
516	384	0.0	2.0
516	86	12.0	1.0
516	90	20.0	1.0
516	101	18.0	1.0
517	11	16.0	5.0
517	30	18.0	2.0
517	15	0.0	2.0
517	109	0.0	9.0
517	12	0.0	5.0
517	1	16.0	5.0
517	359	0.0	6.0
517	1002	0.0	5.0
517	108	0.0	1.0
517	427	16.0	2.0
517	10	16.0	1.0
517	27	0.0	1.0
517	184	16.0	9.0
517	2	16.0	1.0
517	79	0.0	2.0
517	466	20.0	9.0
517	64	18.0	6.0
517	25	16.0	5.0
517	26	0.0	1.0
517	3	12.0	6.0
517	7	0.0	6.0
517	16	16.0	2.0
517	158	18.0	9.0
517	956	14.0	9.0
517	194	18.0	6.0
517	0	0.0	2.0
518	201	20.0	14.0
518	43	14.0	2.0
518	54	14.0	10.0
518	2	18.0	1.0
518	394	0.0	10.0
518	46	14.0	9.0
518	30	18.0	2.0
518	55	20.0	14.0
518	7	12.0	9.0
518	23	40.0	14.0
518	47	16.0	9.0
518	44	16.0	5.0
518	25	0.0	5.0
518	56	12.0	5.0
518	49	14.0	9.0
518	26	12.0	1.0
518	170	16.0	14.0
518	16	12.0	2.0
518	27	16.0	1.0
518	153	20.0	1.0
518	51	14.0	5.0
518	38	16.0	14.0
518	57	14.0	10.0
518	164	0.0	5.0
518	3	20.0	2.0
518	0	16.0	2.0
518	42	18.0	9.0
518	15	0.0	1.0
518	45	18.0	10.0
518	340	16.0	14.0
518	52	14.0	10.0
519	23	40.0	17.0
519	79	0.0	5.0
519	25	10.0	9.0
519	374	16.0	6.0
519	1282	20.0	10.0
519	7	18.0	14.0
519	794	16.0	5.0
519	956	16.0	17.0
519	3	0.0	6.0
519	2	0.0	5.0
519	159	16.0	14.0
519	1283	0.0	17.0
519	368	18.0	14.0
519	16	14.0	6.0
519	26	16.0	5.0
519	364	16.0	17.0
519	10	10.0	5.0
519	15	0.0	6.0
519	12	14.0	9.0
519	163	12.0	9.0
519	375	18.0	9.0
519	214	16.0	14.0
519	27	12.0	5.0
519	0	10.0	6.0
519	24	16.0	9.0
519	565	18.0	14.0
520	86	20.0	1.0
520	89	10.0	2.0
520	93	18.0	6.0
520	97	20.0	1.0
520	91	9.0	2.0
520	101	20.0	1.0
520	96	6.0	2.0
520	98	10.0	2.0
520	1273	20.0	2.0
520	90	18.0	1.0
520	309	18.0	2.0
520	387	20.0	2.0
520	87	14.0	1.0
520	95	14.0	2.0
520	384	0.0	1.0
521	2	0.0	1.0
521	26	0.0	1.0
521	57	16.0	10.0
521	3	16.0	2.0
521	45	14.0	10.0
521	47	0.0	9.0
521	44	16.0	6.0
521	49	16.0	9.0
521	121	16.0	9.0
521	27	14.0	1.0
521	39	16.0	14.0
521	142	16.0	14.0
521	43	0.0	2.0
521	0	0.0	2.0
521	430	18.0	1.0
521	10	0.0	6.0
521	56	14.0	6.0
521	30	14.0	2.0
521	118	14.0	14.0
521	171	0.0	9.0
521	7	20.0	6.0
521	493	0.0	1.0
521	420	20.0	14.0
521	16	20.0	2.0
521	23	32.0	14.0
521	51	10.0	6.0
521	54	14.0	10.0
521	42	16.0	10.0
521	52	12.0	10.0
521	46	18.0	9.0
522	10	20.0	2.0
522	0	18.0	1.0
522	68	16.0	6.0
522	3	16.0	5.0
522	383	18.0	5.0
522	395	16.0	9.0
522	30	16.0	1.0
522	551	16.0	6.0
522	1	16.0	5.0
522	12	0.0	5.0
522	209	18.0	9.0
522	705	0.0	1.0
522	456	0.0	2.0
522	2	0.0	2.0
522	375	16.0	9.0
522	24	16.0	6.0
522	1284	16.0	6.0
522	566	12.0	14.0
522	15	14.0	1.0
522	570	16.0	14.0
522	215	16.0	14.0
522	23	40.0	14.0
522	27	16.0	2.0
522	457	0.0	6.0
522	289	18.0	9.0
522	468	18.0	14.0
522	25	16.0	5.0
522	26	18.0	2.0
522	70	18.0	9.0
522	16	14.0	1.0
522	567	16.0	14.0
523	147	0.0	1.0
523	1193	18.0	9.0
523	1192	0.0	5.0
523	296	0.0	1.0
523	1285	14.0	10.0
523	1197	0.0	5.0
523	1194	0.0	1.0
523	1201	0.0	6.0
523	12	14.0	10.0
523	1	10.0	10.0
523	1186	18.0	2.0
523	15	18.0	2.0
523	24	12.0	9.0
523	1030	0.0	2.0
523	1286	0.0	9.0
523	11	0.0	5.0
523	25	16.0	6.0
523	1199	18.0	6.0
523	26	18.0	6.0
523	134	0.0	2.0
523	68	20.0	14.0
523	1198	0.0	2.0
523	1185	0.0	1.0
523	27	8.0	9.0
523	1195	12.0	6.0
523	3	16.0	9.0
523	1043	0.0	2.0
523	1187	14.0	5.0
523	70	16.0	14.0
523	1190	0.0	5.0
523	469	14.0	14.0
523	1200	42.0	14.0
523	1188	0.0	6.0
523	121	18.0	1.0
523	2	0.0	5.0
523	144	18.0	5.0
523	1287	0.0	9.0
523	7	0.0	10.0
523	120	14.0	10.0
523	1288	12.0	10.0
523	1289	0.0	6.0
523	16	18.0	1.0
523	10	16.0	6.0
524	24	14.0	9.0
524	480	14.0	5.0
524	16	14.0	2.0
524	150	0.0	2.0
524	430	0.0	1.0
524	7	0.0	9.0
524	27	12.0	1.0
524	45	12.0	9.0
524	3	0.0	2.0
524	2	12.0	1.0
524	493	0.0	1.0
524	26	12.0	1.0
524	56	10.0	5.0
524	181	20.0	5.0
524	54	18.0	9.0
524	30	18.0	2.0
524	51	10.0	5.0
524	0	0.0	2.0
524	44	12.0	5.0
524	57	10.0	9.0
525	25	16.0	5.0
525	24	20.0	5.0
525	0	12.0	1.0
525	353	14.0	10.0
525	1	0.0	6.0
525	5	14.0	6.0
525	26	14.0	1.0
525	2	0.0	2.0
525	3	0.0	5.0
525	966	16.0	10.0
525	15	16.0	1.0
525	12	0.0	6.0
525	10	0.0	2.0
525	112	14.0	10.0
525	635	18.0	5.0
525	426	0.0	2.0
525	7	0.0	5.0
525	29	18.0	6.0
525	30	14.0	1.0
525	27	12.0	2.0
525	11	20.0	2.0
525	674	0.0	10.0
525	118	14.0	10.0
525	121	0.0	1.0
525	35	16.0	6.0
525	16	16.0	1.0
526	97	20.0	1.0
526	384	0.0	1.0
526	95	16.0	2.0
526	91	8.0	2.0
526	1290	18.0	2.0
526	976	16.0	2.0
526	87	20.0	1.0
526	90	20.0	1.0
526	99	16.0	5.0
526	86	16.0	1.0
526	89	10.0	2.0
526	101	20.0	1.0
526	309	20.0	2.0
526	1291	20.0	2.0
526	96	10.0	2.0
526	98	8.0	2.0
526	1098	9.0	5.0
526	384	0.0	2.0
527	26	18.0	1.0
527	17	20.0	2.0
527	30	16.0	2.0
527	13	0.0	5.0
527	24	14.0	5.0
527	15	0.0	1.0
527	4	16.0	14.0
527	39	20.0	14.0
527	56	12.0	6.0
527	10	20.0	5.0
527	0	20.0	2.0
527	3	16.0	2.0
527	20	0.0	6.0
527	43	14.0	2.0
527	11	18.0	5.0
527	46	16.0	10.0
527	317	0.0	5.0
527	25	0.0	5.0
527	116	18.0	14.0
527	7	0.0	6.0
527	42	16.0	10.0
527	44	20.0	6.0
527	47	0.0	10.0
527	992	16.0	1.0
527	320	0.0	2.0
527	2	14.0	1.0
527	318	0.0	6.0
527	14	14.0	14.0
527	51	12.0	6.0
527	49	16.0	10.0
527	16	10.0	10.0
527	29	16.0	10.0
527	21	18.0	1.0
527	23	40.0	14.0
527	27	14.0	1.0
528	926	16.0	9.0
528	15	0.0	2.0
528	551	0.0	2.0
528	2	18.0	1.0
528	39	20.0	10.0
528	914	16.0	10.0
528	23	0.0	10.0
528	30	18.0	2.0
528	153	18.0	9.0
528	1	16.0	5.0
528	3	18.0	5.0
528	925	0.0	9.0
528	25	18.0	5.0
528	12	0.0	5.0
528	24	0.0	6.0
528	7	16.0	6.0
528	675	12.0	14.0
528	353	16.0	9.0
528	10	0.0	1.0
528	27	20.0	1.0
528	11	16.0	5.0
528	171	16.0	14.0
528	507	16.0	1.0
528	26	14.0	1.0
528	16	16.0	2.0
528	83	16.0	6.0
528	0	14.0	2.0
528	346	18.0	10.0
528	356	20.0	9.0
528	74	0.0	14.0
528	35	20.0	6.0
528	469	16.0	14.0
528	912	0.0	10.0
528	29	18.0	6.0
529	87	20.0	2.0
529	92	20.0	5.0
529	1292	18.0	2.0
529	98	9.0	1.0
529	97	12.0	5.0
529	312	8.0	2.0
529	1113	10.0	1.0
529	91	10.0	1.0
529	100	20.0	6.0
529	309	20.0	6.0
529	928	16.0	6.0
529	86	20.0	1.0
529	96	10.0	1.0
529	101	18.0	5.0
530	91	7.0	2.0
530	599	14.0	5.0
530	764	9.0	5.0
530	101	14.0	1.0
530	976	18.0	6.0
530	100	18.0	6.0
530	1113	8.0	1.0
530	87	10.0	2.0
530	661	6.0	5.0
530	86	12.0	1.0
530	98	7.0	2.0
530	1114	18.0	5.0
530	1098	10.0	6.0
530	96	6.0	2.0
530	92	16.0	5.0
530	97	16.0	2.0
530	1293	20.0	6.0
530	312	9.0	2.0
531	45	10.0	6.0
531	42	12.0	9.0
531	2	0.0	1.0
531	850	0.0	14.0
531	370	14.0	10.0
531	54	12.0	6.0
531	325	0.0	10.0
531	153	14.0	5.0
531	172	0.0	1.0
531	340	16.0	14.0
531	47	16.0	9.0
531	43	14.0	2.0
531	46	12.0	9.0
531	16	16.0	2.0
531	52	10.0	6.0
531	116	16.0	14.0
531	7	16.0	10.0
531	51	12.0	5.0
531	3	0.0	2.0
531	30	16.0	2.0
531	327	12.0	10.0
531	57	14.0	6.0
531	49	14.0	9.0
531	15	0.0	1.0
531	26	14.0	1.0
531	0	18.0	2.0
531	44	18.0	5.0
531	56	16.0	5.0
531	25	16.0	5.0
531	10	14.0	6.0
531	23	36.0	14.0
531	27	12.0	1.0
532	384	0.0	5.0
532	387	20.0	6.0
532	95	18.0	2.0
532	928	20.0	9.0
532	835	20.0	9.0
532	87	18.0	1.0
532	98	10.0	6.0
532	97	16.0	2.0
532	96	9.0	2.0
532	384	0.0	6.0
532	90	18.0	5.0
532	1294	20.0	10.0
532	86	16.0	6.0
532	89	10.0	5.0
532	834	20.0	10.0
532	101	20.0	1.0
532	91	10.0	2.0
533	376	0.0	14.0
533	327	0.0	2.0
533	55	0.0	14.0
533	5	12.0	6.0
533	1	18.0	5.0
533	26	20.0	2.0
533	27	20.0	2.0
533	2	0.0	2.0
533	12	14.0	6.0
533	3	0.0	6.0
533	30	16.0	1.0
533	7	16.0	6.0
533	25	12.0	5.0
533	352	0.0	5.0
533	16	18.0	1.0
533	11	10.0	5.0
533	29	12.0	6.0
533	10	16.0	2.0
533	0	12.0	1.0
533	24	0.0	5.0
533	15	14.0	1.0
533	900	32.0	10.0
533	153	14.0	1.0
534	7	12.0	6.0
534	409	14.0	14.0
534	396	18.0	6.0
534	15	0.0	1.0
534	10	0.0	2.0
534	168	0.0	1.0
534	402	0.0	2.0
534	11	12.0	5.0
534	206	40.0	10.0
534	12	0.0	6.0
534	2	0.0	2.0
534	364	18.0	14.0
534	1	0.0	5.0
534	206	0.0	9.0
534	27	18.0	2.0
534	24	14.0	6.0
534	25	12.0	5.0
534	16	14.0	1.0
534	113	0.0	14.0
534	213	16.0	9.0
534	153	16.0	6.0
534	362	16.0	14.0
534	26	18.0	2.0
534	3	12.0	5.0
534	0	0.0	1.0
534	181	14.0	5.0
534	30	0.0	1.0
534	208	18.0	10.0
534	159	16.0	14.0
535	11	12.0	9.0
535	7	10.0	10.0
535	27	12.0	2.0
535	30	12.0	1.0
535	288	14.0	10.0
535	68	14.0	9.0
535	1	0.0	5.0
535	0	10.0	1.0
535	588	0.0	1.0
535	15	0.0	1.0
535	2	12.0	2.0
535	26	10.0	2.0
535	567	14.0	10.0
535	12	12.0	5.0
535	16	10.0	1.0
535	25	10.0	5.0
535	634	0.0	2.0
535	70	14.0	10.0
535	24	14.0	9.0
535	3	12.0	5.0
535	290	0.0	5.0
535	10	12.0	2.0
535	69	14.0	9.0
535	327	0.0	10.0
535	665	18.0	9.0
536	2	0.0	2.0
536	15	0.0	1.0
536	79	0.0	1.0
536	16	8.0	1.0
536	78	16.0	17.0
536	367	14.0	10.0
536	3	0.0	5.0
536	153	16.0	6.0
536	180	12.0	14.0
536	302	18.0	17.0
536	151	0.0	10.0
536	37	10.0	17.0
536	0	12.0	1.0
536	24	18.0	6.0
536	23	40.0	14.0
536	12	0.0	5.0
536	635	0.0	5.0
536	31	0.0	17.0
536	874	0.0	6.0
536	7	0.0	10.0
536	1	18.0	5.0
536	10	0.0	2.0
536	23	0.0	10.0
536	356	14.0	17.0
536	1295	14.0	1.0
536	1100	14.0	1.0
536	369	0.0	14.0
536	30	12.0	2.0
536	39	14.0	14.0
536	27	18.0	2.0
536	11	0.0	6.0
536	26	14.0	2.0
536	25	12.0	5.0
536	83	12.0	10.0
536	585	0.0	14.0
537	151	18.0	14.0
537	522	14.0	2.0
537	515	18.0	1.0
537	476	0.0	2.0
537	528	0.0	9.0
537	3	16.0	17.0
537	512	18.0	5.0
537	739	16.0	2.0
537	1296	18.0	14.0
537	523	18.0	2.0
537	1	18.0	17.0
537	362	12.0	17.0
537	520	14.0	1.0
537	15	14.0	9.0
537	510	14.0	2.0
537	649	20.0	6.0
537	50	18.0	18.0
537	516	20.0	5.0
537	0	18.0	9.0
537	7	18.0	18.0
537	10	18.0	5.0
537	1297	0.0	18.0
537	1298	18.0	5.0
537	1299	18.0	14.0
537	648	18.0	6.0
537	431	18.0	2.0
537	1300	0.0	2.0
537	511	20.0	1.0
537	1178	0.0	6.0
537	750	16.0	1.0
537	316	0.0	1.0
537	806	0.0	5.0
537	521	12.0	5.0
537	639	16.0	9.0
537	641	28.0	9.0
537	27	14.0	14.0
537	79	0.0	1.0
537	226	18.0	14.0
537	1301	20.0	6.0
537	1302	16.0	6.0
537	215	16.0	17.0
537	286	14.0	18.0
537	1303	18.0	14.0
538	11	0.0	6.0
538	12	0.0	5.0
538	895	0.0	14.0
538	2	0.0	2.0
538	10	14.0	2.0
538	23	40.0	14.0
538	7	18.0	10.0
538	24	16.0	5.0
538	567	18.0	14.0
538	63	16.0	14.0
538	70	20.0	10.0
538	155	14.0	10.0
538	18	0.0	1.0
538	15	0.0	1.0
538	0	16.0	1.0
538	25	16.0	6.0
538	30	0.0	1.0
538	27	0.0	2.0
538	350	0.0	10.0
538	403	0.0	5.0
538	674	0.0	14.0
538	68	12.0	6.0
538	202	16.0	10.0
538	16	16.0	1.0
538	151	16.0	2.0
538	26	18.0	2.0
538	1	0.0	6.0
538	3	14.0	5.0
538	1260	0.0	6.0
538	32	14.0	14.0
538	69	16.0	5.0
538	112	18.0	10.0
539	536	21.0	2.0
539	539	30.0	10.0
539	728	10.5	9.0
539	531	21.0	1.0
539	530	24.0	6.0
539	709	12.0	9.0
539	533	21.0	2.0
539	529	21.0	1.0
539	711	15.0	6.0
539	538	21.0	1.0
539	734	9.0	10.0
539	731	9.0	10.0
539	540	27.0	1.0
540	310	14.0	2.0
540	98	7.0	2.0
540	309	20.0	2.0
540	95	18.0	2.0
540	91	9.0	2.0
540	384	0.0	2.0
540	86	18.0	1.0
540	87	18.0	1.0
540	96	4.0	2.0
540	92	16.0	1.0
540	89	8.0	2.0
540	1304	16.0	1.0
540	90	14.0	1.0
540	384	0.0	1.0
540	387	20.0	2.0
541	24	14.0	6.0
541	248	16.0	9.0
541	2	18.0	1.0
541	150	20.0	9.0
541	3	20.0	6.0
541	266	20.0	10.0
541	10	0.0	1.0
541	25	14.0	2.0
541	11	18.0	5.0
541	7	16.0	6.0
541	567	20.0	10.0
541	15	16.0	2.0
541	325	0.0	5.0
541	12	0.0	5.0
541	303	20.0	5.0
541	1305	16.0	10.0
541	289	18.0	9.0
541	436	0.0	10.0
541	70	18.0	6.0
541	410	20.0	10.0
541	26	0.0	1.0
541	114	0.0	1.0
541	27	16.0	1.0
541	1	10.0	5.0
541	68	16.0	5.0
541	0	18.0	2.0
541	357	18.0	10.0
541	1306	18.0	9.0
541	16	16.0	2.0
541	806	0.0	9.0
541	30	16.0	2.0
541	79	0.0	2.0
541	643	18.0	9.0
541	69	12.0	6.0
542	91	8.0	2.0
542	384	0.0	1.0
542	101	14.0	1.0
542	96	7.0	2.0
542	89	7.0	2.0
542	87	16.0	1.0
542	964	14.0	5.0
542	387	16.0	2.0
542	662	12.0	6.0
542	95	16.0	2.0
542	86	12.0	1.0
542	384	0.0	2.0
542	90	14.0	1.0
542	309	14.0	2.0
542	663	14.0	2.0
542	98	10.0	2.0
542	97	14.0	1.0
543	430	20.0	1.0
543	182	18.0	10.0
543	2	0.0	2.0
543	24	20.0	6.0
543	60	0.0	6.0
543	542	60.0	14.0
543	187	0.0	10.0
543	194	16.0	10.0
543	7	0.0	10.0
543	12	20.0	5.0
543	0	20.0	1.0
543	30	12.0	1.0
543	27	18.0	2.0
543	11	0.0	6.0
543	158	20.0	6.0
543	5	20.0	10.0
543	25	0.0	5.0
543	545	0.0	14.0
543	153	18.0	5.0
543	16	0.0	1.0
543	543	0.0	14.0
543	1	18.0	5.0
543	10	20.0	2.0
543	37	0.0	2.0
543	80	20.0	6.0
543	3	0.0	5.0
543	490	0.0	1.0
543	176	16.0	14.0
543	26	0.0	2.0
543	336	0.0	14.0
544	536	24.0	2.0
544	535	24.0	1.0
544	539	21.0	6.0
544	538	21.0	1.0
544	531	27.0	1.0
544	534	24.0	2.0
544	540	24.0	2.0
544	532	21.0	5.0
544	537	24.0	5.0
544	533	18.0	2.0
544	530	24.0	6.0
544	529	24.0	1.0
545	43	0.0	2.0
545	7	16.0	17.0
545	225	0.0	17.0
545	24	16.0	5.0
545	42	16.0	14.0
545	2	14.0	1.0
545	288	18.0	6.0
545	47	14.0	14.0
545	146	20.0	1.0
545	49	16.0	14.0
545	23	40.0	17.0
545	57	12.0	10.0
545	881	0.0	6.0
545	45	16.0	10.0
